Rank,Release Group,Worldwide,Domestic,Foreign,filename,year,Domestic %,Foreign %
2809,Miss & Mrs. Cops,12147170,104578,12042592,2019.csv,2019,0.008609248080005466,0.9913907519199945
2810,Bachelorette,12128575,447954,11680621,2012.csv,2012,0.03693377004305947,0.9630662299569406
2811,Barney's Version,12104765,4439201,7665564,2011.csv,2011,0.3667316961543657,0.6332683038456344
2812,Stoker,12077441,1714221,10363220,2012.csv,2012,0.14193577927642123,0.8580642207235788
2813,Don't Move,12071007,337265,11733742,2004.csv,2004,0.027940088179884248,0.9720599118201158
2814,The Connection,12062441,190980,11871461,2014.csv,2014,0.01583261630046522,0.9841673836995348
2815,The Bookshop,12055868,1588150,10467718,2017.csv,2017,0.13173253058178805,0.868267469418212
2816,Three Burials,12045362,5027684,7017678,2005.csv,2005,0.41739584082238457,0.5826041591776154
2817,Tamara Drewe,12037973,560391,11477582,2010.csv,2010,0.04655194026436178,0.9534480597356382
2818,I Am Love,12014663,5005465,7009198,2010.csv,2010,0.4166130169443787,0.5833869830556213
2819,The Cookout,12009070,11814019,195051,2004.csv,2004,0.9837580262251782,0.016241973774821863
2820,A Most Violent Year,12007070,5749134,6257936,2014.csv,2014,0.47881239969451334,0.5211876003054867
2821,The Assassin,11991669,632542,11359127,2015.csv,2015,0.052748453947486375,0.9472515460525136
2822,This Must Be the Place,11928909,143979,11784930,2011.csv,2011,0.012069754241565594,0.9879302457584344
2823,The Polar Express 2005 IMAX Release,11910480,10900597,1009883,2005.csv,2005,0.9152105540666707,0.08478944593332931
2824,The Warring States,11868961,68961,11800000,2011.csv,2011,0.005810196865589161,0.9941898031344109
2825,Viceroy's House,11868221,1105717,10762504,2017.csv,2017,0.09316619567498785,0.9068338043250121
2826,Boy Erased,11853081,6788692,5064389,2018.csv,2018,0.5727364893566491,0.4272635106433509
2827,Layer Cake,11850214,2339957,9510257,2004.csv,2004,0.1974611597731484,0.8025388402268516
2828,Unstoppable,11845347,101417,11743930,2018.csv,2018,0.008561758469380424,0.9914382415306195
2829,What Women Want,11838177,123526,11714651,2011.csv,2011,0.010434545791974559,0.9895654542080254
2830,Last Letter,11834622,180946,11653676,2018.csv,2018,0.015289546214488303,0.9847104537855117
2831,The Rules of Attraction,11819244,6532619,5286625,2002.csv,2002,0.5527103933212649,0.44728960667873513
2832,Ash Is Purest White,11813509,422814,11390695,2018.csv,2018,0.03579072060638376,0.9642092793936162
2833,Chloe,11808880,3075255,8733625,2010.csv,2010,0.2604188542859272,0.7395811457140729
2834,Getaway,11806432,10501938,1304494,2013.csv,2013,0.8895098874918349,0.11049011250816504
2835,Ballon,11799591,34222,11765369,2018.csv,2018,0.002900270017833669,0.9970997299821663
2836,The Divine Fury,11799556,102982,11696574,2019.csv,2019,0.0087276165306559,0.9912723834693441
2837,Win Win,11789613,10179275,1610338,2011.csv,2011,0.8634104444310429,0.1365895555689572
2838,Toni Erdmann,11784207,1479387,10304820,2016.csv,2016,0.12553980085380373,0.8744601991461962
2839,The Interview,11782625,6105175,5677450,2014.csv,2014,0.5181506667656826,0.4818493332343175
2840,Millions,11782282,6584159,5198123,2005.csv,2005,0.5588186566914627,0.44118134330853737
2841,The Son's Room,11767402,1016340,10751062,2001.csv,2001,0.08636910679179652,0.9136308932082035
2842,C'est Si Bon,11750035,164167,11585868,2015.csv,2015,0.013971617956882681,0.9860283820431173
2843,Beyond Borders,11705002,4430101,7274901,2003.csv,2003,0.3784793031218619,0.621520696878138
2844,Seeking a Friend for the End of the World,11681781,7078738,4603043,2012.csv,2012,0.6059639364922181,0.3940360635077819
2845,Shopgirl,11675161,10284523,1390638,2005.csv,2005,0.8808891800292946,0.11911081997070533
2846,A Sound of Thunder,11665465,1900451,9765014,2005.csv,2005,0.16291257999573955,0.8370874200042604
2847,The Current War: Director's Cut,11662493,5979540,5682953,2019.csv,2019,0.5127154202793519,0.48728457972064804
2848,Back to Burgundy,11625884,257610,11368274,2017.csv,2017,0.02215831501501305,0.9778416849849869
2849,The Lunchbox 2013 Re-release,11621581,4235151,7386430,2013.csv,2013,0.36442124354681177,0.6355787564531883
2850,Delicacy,11597420,498584,11098836,2011.csv,2011,0.042990941088621434,0.9570090589113786
2851,The Order,11560806,7660806,3900000,2002.csv,2002,0.6626532786727846,0.33734672132721544
2852,The Legend of Drunken Master,11555430,11555430,0,2000.csv,2000,1.0,0.0
2853,Haute Cuisine,11509942,217883,11292059,2012.csv,2012,0.01892998244474212,0.9810700175552579
2854,Fists of Legend,11478881,134213,11344668,2013.csv,2013,0.011692167555356658,0.9883078324446434
2855,Trumbo,11430025,7857741,3572284,2015.csv,2015,0.6874649005579603,0.3125350994420397
2856,Seasons,11425100,150092,11275008,2016.csv,2016,0.013137040376014214,0.9868629596239857
2857,Fun Size,11417362,9409538,2007824,2012.csv,2012,0.8241429149745799,0.17585708502542005
2858,Suspect Zero,11416075,8725813,2690262,2004.csv,2004,0.7643444003302361,0.2356555996697639
2859,Bring The Soul: The Movie,11393886,4809800,6584086,2019.csv,2019,0.42213868034136903,0.577861319658631
2860,The King's Case Note,11383493,90959,11292534,2017.csv,2017,0.007990429651074587,0.9920095703489255
2861,King of Thieves,11353515,7518,11345997,2018.csv,2018,0.0006621737849467764,0.9993378262150532
2862,Bajirao Mastani,11350917,6557047,4793870,2015.csv,2015,0.577666720671114,0.4223332793288859
2863,The Apparition,11350665,4936819,6413846,2012.csv,2012,0.4349365433655209,0.5650634566344791
2864,Snow Flower and the Secret Fan,11348205,1348205,10000000,2011.csv,2011,0.11880337022463024,0.8811966297753697
2865,Connie and Carla,11341016,8085771,3255245,2004.csv,2004,0.7129670745548723,0.28703292544512765
2866,Kabhi Khushi Kabhie Gham...,11329690,2902000,8427690,2001.csv,2001,0.2561411653805179,0.7438588346194821
2867,"It's Not You, It's Me",11301956,1339911,9962045,2010.csv,2010,0.11855567301801564,0.8814443269819844
2868,Tomorrow,11277905,62510,11215395,2015.csv,2015,0.00554269609470908,0.994457303905291
2869,At Eternity's Gate,11261585,2294915,8966670,2018.csv,2018,0.20378259365799753,0.7962174063420024
2870,You Can Count on Me,11242521,9416804,1825717,2000.csv,2000,0.8376060849697323,0.16239391503026768
2871,Straw Dogs,11168712,10324441,844271,2010.csv,2010,0.9244074876315191,0.0755925123684808
2872,Ida,11156836,3827060,7329776,2013.csv,2013,0.343023774840824,0.656976225159176
2873,Shadow of the Vampire,11155214,8293784,2861430,2000.csv,2000,0.7434894570377583,0.2565105429622417
2874,Gloria Bell,11145006,5611123,5533883,2019.csv,2019,0.5034652291797779,0.49653477082022207
2875,Bicycling with Molière,11123929,59874,11064055,2013.csv,2013,0.0053824507509891515,0.9946175492490108
2876,We Are Your Friends,11122090,3591417,7530673,2015.csv,2015,0.32290846414657676,0.6770915358534232
2877,Conviction 2010 Re-release,11104555,6783129,4321426,2010.csv,2010,0.6108420373441349,0.3891579626558651
2878,The Warrior's Way,11103434,5666340,5437094,2010.csv,2010,0.510323202713683,0.489676797286317
2879,The Squid and the Whale,11098131,7372734,3725397,2005.csv,2005,0.6643221277528621,0.33567787224713785
2880,The Belko Experiment,11084630,10166820,917810,2017.csv,2017,0.9171997621932352,0.08280023780676486
2881,Promised Land,11039031,7597898,3441133,2012.csv,2012,0.6882758097155448,0.3117241902844552
2882,Head-On,11030861,435395,10595466,2004.csv,2004,0.039470626998200774,0.9605293730017992
2883,Last Night,11027222,99000,10928222,2010.csv,2010,0.008977782436954657,0.9910222175630453
2884,La boda de Valentina,11021794,2783739,8238055,2018.csv,2018,0.2525667781488204,0.7474332218511796
2885,The Loft,11016443,6002684,5013759,2014.csv,2014,0.5448840428802655,0.45511595711973457
2886,Adrenaline Rush: The Science of Risk,11011932,10994028,17904,2002.csv,2002,0.9983741272648614,0.0016258727351385752
2887,Gringo,11001627,4969853,6031774,2018.csv,2018,0.4517380020246096,0.5482619979753903
2888,[REC] 3: Genesis,10998667,9600,10989067,2012.csv,2012,0.0008728330442225408,0.9991271669557774
2889,The Beat That My Heart Skipped,10988397,1023424,9964973,2005.csv,2005,0.09313678783174652,0.9068632121682535
2890,Hyde Park on Hudson,10980481,6376145,4604336,2012.csv,2012,0.5806799356057353,0.41932006439426467
2891,Justin Bieber's Believe,10980157,6206566,4773591,2013.csv,2013,0.5652529376401448,0.43474706235985516
2892,District B13,10976892,1200216,9776676,2004.csv,2004,0.10934023947762263,0.8906597605223774
2893,Friend Request,10975390,3759078,7216312,2016.csv,2016,0.3425006309570776,0.6574993690429224
2894,The Florida Project,10971298,5904366,5066932,2017.csv,2017,0.538164764096281,0.46183523590371894
2895,Extreme Ops,10959475,4842259,6117216,2002.csv,2002,0.441833117006061,0.558166882993939
2896,Jonah Hex,10903312,10547117,356195,2010.csv,2010,0.9673314860658853,0.0326685139341147
2897,One Chance,10900434,101196,10799238,2013.csv,2013,0.009283667053990695,0.9907163329460094
2898,A Bag of Marbles,10898998,411318,10487680,2017.csv,2017,0.037739065554466565,0.9622609344455334
2899,The Perfect Score,10898337,10391003,507334,2004.csv,2004,0.9534484940225284,0.04655150597747161
2900,The Darkness,10898293,10753574,144719,2016.csv,2016,0.9867209479502891,0.013279052049710905
2901,Lucky Numbers,10890222,10042516,847706,2000.csv,2000,0.9221589789445982,0.0778410210554018
2902,Here on Earth,10873148,10522168,350980,2000.csv,2000,0.9677204798463149,0.03227952015368502
2903,Steamboy,10870198,468867,10401331,2004.csv,2004,0.043133252954545995,0.956866747045454
2904,Only You,10857889,61565,10796324,2015.csv,2015,0.005670070858156682,0.9943299291418434
2905,The Libertine,10852064,4835065,6016999,2005.csv,2005,0.44554335470192585,0.5544566452980741
2906,2.0,10847903,4152000,6695903,2018.csv,2018,0.38274678525425604,0.6172532147457439
2907,I'm Always Here,10836270,1747060,9089210,2004.csv,2004,0.16122337298719946,0.8387766270128005
2908,Danny Collins,10835752,5637066,5198686,2015.csv,2015,0.5202284068516887,0.47977159314831125
2909,Flying Monsters 3D with David Attenborough,10813862,5705874,5107988,2011.csv,2011,0.5276444252756324,0.4723555747243677
2910,Sophie Scholl: The Final Days,10804315,680331,10123984,2005.csv,2005,0.06296845288201983,0.9370315471179802
2911,Carandiru,10781635,216335,10565300,2004.csv,2004,0.02006513854345839,0.9799348614565416
2912,The Great Raid,10769311,10167373,601938,2005.csv,2005,0.9441061735518642,0.05589382644813582
2913,Golden Slumber,10733326,94450,10638876,2018.csv,2018,0.008799695453208073,0.991200304546792
2914,Our Kind of Traitor,10711027,3153157,7557870,2016.csv,2016,0.2943841893032293,0.7056158106967707
2915,Prom,10702246,10130219,572027,2011.csv,2011,0.9465507520570916,0.05344924794290843
2916,The Sessions,10656155,6002451,4653704,2012.csv,2012,0.563284880897472,0.4367151191025281
2917,Red Joan,10647493,1579730,9067763,2018.csv,2018,0.14836638070576802,0.851633619294232
2918,Only God Forgives,10635126,779188,9855938,2013.csv,2013,0.07326551655335348,0.9267344834466466
2919,My Old Lady,10606667,4013786,6592881,2014.csv,2014,0.37842104404710736,0.6215789559528927
2920,Heartbreaker 2010 Re-release,10606371,504030,10102341,2010.csv,2010,0.04752143782260681,0.9524785621773932
2921,First Daughter,10592180,9055921,1536259,2004.csv,2004,0.8549629065971311,0.1450370934028689
2922,Pollock,10558970,8598593,1960377,2000.csv,2000,0.814340129766445,0.18565987023355499
2923,The Phone,10551318,40516,10510802,2015.csv,2015,0.0038398994324690054,0.996160100567531
2924,Moms' Night Out,10536956,10429707,107249,2014.csv,2014,0.9898216334964292,0.01017836650357086
2925,Get Low,10522511,9176933,1345578,2010.csv,2010,0.8721238685329006,0.12787613146709945
2926,Anatomie,10501958,9660,10492298,2000.csv,2000,0.0009198284738902974,0.9990801715261097
2927,Intimate Strangers,10484574,2110589,8373985,2004.csv,2004,0.20130422084864869,0.7986957791513513
2928,I Still Believe,10482561,9868521,614040,2020.csv,2020,0.9414227114919722,0.058577288508027764
2929,The Leisure Seeker,10472180,3226443,7245737,2017.csv,2017,0.308096594978314,0.691903405021686
2930,The Cooler,10464788,8291572,2173216,2003.csv,2003,0.7923306234201782,0.2076693765798218
2931,Alone in the Dark,10442808,5178569,5264239,2005.csv,2005,0.49589813391187504,0.5041018660881249
2932,Mood Indigo,10435322,303187,10132135,2013.csv,2013,0.029053918987837653,0.9709460810121624
2933,Furious,10433259,9996,10423263,2017.csv,2017,0.0009580898931005164,0.9990419101068995
2934,Every Day,10421847,6102076,4319771,2018.csv,2018,0.5855081157879213,0.4144918842120787
2935,The Perfect Match,10414738,9669521,745217,2016.csv,2016,0.9284459196189093,0.07155408038109072
2936,"Where'd You Go, Bernadette",10411096,9198356,1212740,2019.csv,2019,0.8835146655068784,0.11648533449312157
2937,The Virgin Suicides,10409377,4906229,5503148,2000.csv,2000,0.4713278229811448,0.5286721770188552
2938,Swing Kids,10397408,222001,10175407,2018.csv,2018,0.0213515714685814,0.9786484285314186
2939,Lobster Cop,10373129,85693,10287436,2018.csv,2018,0.008261056042010082,0.9917389439579899
2940,Town & Country,10372291,6719973,3652318,2001.csv,2001,0.6478774072189066,0.35212259278109337
2941,Queen of Katwe,10367161,8874389,1492772,2016.csv,2016,0.8560095671322168,0.14399043286778318
2942,Wasabi,10366360,97220,10269140,2001.csv,2001,0.009378412480369195,0.9906215875196308
2943,Kin,10313019,5718096,4594923,2018.csv,2018,0.5544541321993104,0.4455458678006896
2944,The Babadook,10312540,964413,9348127,2014.csv,2014,0.09351847362531442,0.9064815263746856
2945,3-D Sex and Zen: Extreme Ecstasy,10306807,153215,10153592,2011.csv,2011,0.014865418553000944,0.9851345814469991
2946,Stone,10300416,1810078,8490338,2010.csv,2010,0.17572863076598072,0.8242713692340193
2947,Saved!,10275509,8940582,1334927,2004.csv,2004,0.8700865329396335,0.12991346706036655
2948,Girls vs Gangsters,10265819,37115,10228704,2018.csv,2018,0.0036153959075257416,0.9963846040924743
2949,Chennai Express,10234653,5307960,4926693,2013.csv,2013,0.5186262787805312,0.4813737212194688
2950,The Miracle Season,10230620,10230620,0,2018.csv,2018,1.0,0.0
2951,The Wash,10229331,10097538,131793,2001.csv,2001,0.9871161662478221,0.012883833752177928
2952,In the Mix,10223896,10223896,0,2005.csv,2005,1.0,0.0
2953,Babies,10219306,7320323,2898983,2010.csv,2010,0.7163229088159215,0.28367709118407847
2954,The Best of Enemies,10209813,10205616,4197,2019.csv,2019,0.9995889248902012,0.0004110751097987789
2955,Senna,10197661,1612430,8585231,2010.csv,2010,0.15811763109207103,0.841882368907929
2956,Woman on Top,10194274,5020111,5174163,2000.csv,2000,0.492444189748088,0.507555810251912
2957,For Greater Glory: The True Story of Cristiada,10173682,5672846,4500836,2012.csv,2012,0.557600090114867,0.44239990988513306
2958,The Ice Harvest,10156968,9016782,1140186,2005.csv,2005,0.8877434683263745,0.11225653167362544
2959,Sleepover,10143022,9436390,706632,2004.csv,2004,0.9303331886690179,0.06966681133098203
2960,Ben Is Back,10134204,3703184,6431020,2018.csv,2018,0.36541439268441805,0.634585607315582
2961,Thirteen,10128960,4601043,5527917,2003.csv,2003,0.4542463392095536,0.5457536607904464
2962,Trespass,10117966,24094,10093872,2011.csv,2011,0.00238130865432835,0.9976186913456716
2963,Marshall,10116816,10051659,65157,2017.csv,2017,0.9935595349366836,0.006440465063316364
2964,Iron Sky,10109659,122082,9987577,2012.csv,2012,0.012075778223578065,0.9879242217764219
2965,BTS World Tour: Love Yourself in Seoul,10109421,3509917,6599504,2019.csv,2019,0.3471926829439589,0.6528073170560411
2966,Bernie,10090641,9206470,884171,2012.csv,2012,0.9123771225237326,0.08762287747626736
2967,Pulse: A Stomp Odyssey,10086514,10086514,0,2002.csv,2002,1.0,0.0
2968,A Little Chaos,10084623,558173,9526450,2015.csv,2015,0.05534892082728328,0.9446510791727167
2969,Gladiators of Rome,10079201,8201,10071000,2012.csv,2012,0.000813655764975815,0.9991863442350242
2970,Papillon,10060903,2335896,7725007,2018.csv,2018,0.23217558105867833,0.7678244189413217
2971,A Day Without a Mexican,10057021,4179890,5877131,2004.csv,2004,0.4156190983393591,0.5843809016606408
2972,Sexy Beast,10045677,6946056,3099621,2001.csv,2001,0.6914472762761534,0.30855272372384657
2973,The Deep End,10031529,8823109,1208420,2001.csv,2001,0.8795378052538152,0.12046219474618475
2974,The King's Choice,10017316,113231,9904085,2016.csv,2016,0.01130352681297066,0.9886964731870294
2975,Kissing Jessica Stein,10013424,7025722,2987702,2002.csv,2002,0.7016303314430709,0.2983696685569292
2976,Elephant,10012022,1266955,8745067,2003.csv,2003,0.12654336956111362,0.8734566304388863
2977,Moonlight Mile,10011050,6835856,3175194,2002.csv,2002,0.6828310716658093,0.3171689283341907
2978,Thank You for Your Service,9995692,9536300,459392,2017.csv,2017,0.9540410008631719,0.045958999136828146
2979,Angel-A,9995168,202647,9792521,2005.csv,2005,0.02027449663677489,0.9797255033632251
2980,Alan Partridge,9979601,153426,9826175,2013.csv,2013,0.015373961343745106,0.9846260386562549
2981,Returner,9978256,73060,9905196,2002.csv,2002,0.007321920784553934,0.992678079215446
2982,Kinky Boots,9950133,1822428,8127705,2005.csv,2005,0.18315614474700992,0.8168438552529901
2983,Cyrus,9933873,7468936,2464937,2010.csv,2010,0.7518654607321837,0.24813453926781628
2984,The Goldfinch,9932621,5332621,4600000,2019.csv,2019,0.5368795406569927,0.4631204593430073
2985,The Collection,9929706,6842058,3087648,2012.csv,2012,0.6890494038796314,0.3109505961203685
2986,Never Let Me Go,9904795,2434652,7470143,2010.csv,2010,0.24580539021756634,0.7541946097824337
2987,Whatever It Takes,9902115,8745680,1156435,2000.csv,2000,0.8832133337170898,0.11678666628291026
